,EmployeeNumber,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,YearlyIncome,Attrition
87,451,43.0,Travel_Rarely,1001.0,Research & Development,7.0,3.0,Life Sciences,1.0,3.0,Female,43.0,3.0,3.0,Healthcare Representative,1.0,Married,9985.0,9262.0,8.0,Y,No,16.0,3.0,1.0,80.0,1.0,10.0,1.0,2.0,1.0,0.0,0.0,0.0,119820.0,No
88,1070,54.0,Travel_Rarely,1082.0,Sales,2.0,4.0,Life Sciences,1.0,3.0,Female,41.0,2.0,3.0,Sales Executive,3.0,Married,10686.0,8392.0,6.0,Y,No,11.0,3.0,2.0,80.0,1.0,13.0,4.0,3.0,9.0,4.0,7.0,0.0,128232.0,No
89,483,40.0,Travel_Rarely,1171.0,Research & Development,10.0,4.0,Life Sciences,1.0,4.0,Female,46.0,4.0,1.0,Laboratory Technician,3.0,Married,2213.0,22495.0,3.0,Y,Yes,13.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,7.0,7.0,1.0,7.0,26556.0,No
90,1954,29.0,Travel_Rarely,136.0,Research & Development,1.0,3.0,Life Sciences,1.0,1.0,Male,89.0,3.0,2.0,Healthcare Representative,1.0,Married,5373.0,6225.0,0.0,Y,No,12.0,3.0,1.0,80.0,1.0,6.0,5.0,2.0,5.0,3.0,0.0,2.0,64476.0,No
91,416,31.0,Travel_Rarely,218.0,Sales,7.0,3.0,Technical Degree,1.0,2.0,Male,100.0,4.0,2.0,Sales Executive,4.0,Married,6929.0,12241.0,4.0,Y,No,11.0,3.0,2.0,80.0,1.0,10.0,3.0,2.0,8.0,7.0,7.0,7.0,83148.0,No
92,374,55.0,Travel_Rarely,452.0,Research & Development,1.0,3.0,Medical,1.0,4.0,Male,81.0,3.0,5.0,Manager,1.0,Single,19045.0,18938.0,0.0,Y,Yes,14.0,3.0,3.0,80.0,0.0,37.0,2.0,3.0,36.0,10.0,4.0,13.0,228540.0,No
93,683,34.0,Travel_Rarely,1397.0,Research & Development,1.0,5.0,Life Sciences,1.0,2.0,Male,42.0,3.0,1.0,Research Scientist,4.0,Married,2691.0,7660.0,1.0,Y,No,12.0,3.0,4.0,80.0,1.0,10.0,4.0,2.0,10.0,9.0,8.0,8.0,32292.0,No
94,460,37.0,Travel_Rarely,1192.0,Research & Development,5.0,2.0,Medical,1.0,4.0,Male,61.0,3.0,2.0,Manufacturing Director,4.0,Divorced,6347.0,23177.0,7.0,Y,No,16.0,3.0,3.0,80.0,2.0,8.0,2.0,2.0,6.0,2.0,0.0,4.0,76164.0,No
95,314,35.0,Travel_Frequently,944.0,Sales,1.0,3.0,Marketing,1.0,3.0,Female,92.0,3.0,3.0,Sales Executive,3.0,Single,8789.0,9096.0,1.0,Y,No,14.0,3.0,1.0,80.0,0.0,10.0,3.0,4.0,10.0,7.0,0.0,8.0,105468.0,No
96,721,39.0,Travel_Rarely,408.0,Research & Development,2.0,4.0,Technical Degree,1.0,4.0,Female,80.0,2.0,2.0,Healthcare Representative,3.0,Single,4553.0,20978.0,1.0,Y,No,11.0,3.0,1.0,80.0,0.0,20.0,4.0,3.0,20.0,7.0,11.0,10.0,54636.0,No
97,139,37.0,Non-Travel,1040.0,Research & Development,2.0,2.0,Life Sciences,1.0,3.0,Male,100.0,2.0,2.0,Healthcare Representative,4.0,Divorced,5163.0,15850.0,5.0,Y,No,14.0,3.0,4.0,80.0,1.0,17.0,2.0,4.0,1.0,0.0,0.0,0.0,61956.0,No
98,1635,45.0,Travel_Rarely,1329.0,Research & Development,2.0,2.0,Other,1.0,4.0,Female,59.0,2.0,2.0,Manufacturing Director,4.0,Divorced,5770.0,5388.0,1.0,Y,No,19.0,3.0,1.0,80.0,2.0,10.0,3.0,3.0,10.0,7.0,3.0,9.0,69240.0,No
99,352,40.0,Travel_Rarely,1416.0,Research & Development,2.0,2.0,Medical,1.0,1.0,Male,49.0,3.0,5.0,Research Director,3.0,Divorced,19436.0,5949.0,0.0,Y,No,19.0,3.0,4.0,80.0,1.0,22.0,5.0,3.0,21.0,7.0,3.0,9.0,233232.0,No
100,580,46.0,Travel_Rarely,1125.0,Sales,10.0,3.0,Marketing,1.0,3.0,Female,94.0,2.0,3.0,Sales Executive,4.0,Married,9071.0,11563.0,2.0,Y,Yes,19.0,3.0,3.0,80.0,1.0,15.0,3.0,3.0,3.0,2.0,1.0,2.0,108852.0,No
101,1056,28.0,Travel_Rarely,1144.0,Sales,10.0,1.0,Medical,1.0,4.0,Male,74.0,3.0,1.0,Sales Representative,2.0,Married,1052.0,23384.0,1.0,Y,No,22.0,4.0,2.0,80.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,12624.0,No
102,388,29.0,Travel_Frequently,442.0,Sales,2.0,2.0,Life Sciences,1.0,2.0,Male,44.0,3.0,2.0,Sales Executive,4.0,Single,4554.0,20260.0,1.0,Y,No,18.0,3.0,1.0,80.0,0.0,10.0,3.0,2.0,10.0,7.0,0.0,9.0,54648.0,No
103,1556,36.0,Travel_Rarely,1157.0,Sales,2.0,4.0,Life Sciences,1.0,3.0,Male,70.0,3.0,1.0,Sales Representative,4.0,Single,2644.0,17001.0,3.0,Y,Yes,21.0,4.0,4.0,80.0,0.0,7.0,3.0,2.0,3.0,2.0,1.0,2.0,31728.0,No
104,194,30.0,Travel_Rarely,438.0,Research & Development,18.0,3.0,Life Sciences,1.0,1.0,Female,75.0,3.0,1.0,Research Scientist,3.0,Single,2632.0,23910.0,1.0,Y,No,14.0,3.0,3.0,80.0,0.0,5.0,4.0,2.0,5.0,4.0,0.0,4.0,31584.0,No
105,305,33.0,Travel_Rarely,147.0,Research & Development,4.0,4.0,Medical,1.0,3.0,Female,47.0,2.0,1.0,Research Scientist,2.0,Married,2622.0,13248.0,6.0,Y,No,21.0,4.0,4.0,80.0,0.0,7.0,3.0,3.0,3.0,2.0,1.0,1.0,31464.0,No
106,246,31.0,Travel_Rarely,140.0,Research & Development,12.0,1.0,Medical,1.0,3.0,Female,95.0,3.0,1.0,Research Scientist,4.0,Married,3929.0,6984.0,8.0,Y,Yes,23.0,4.0,3.0,80.0,1.0,7.0,0.0,3.0,4.0,2.0,0.0,2.0,47148.0,No
107,1714,24.0,Travel_Rarely,240.0,Human Resources,22.0,1.0,Human Resources,1.0,4.0,Male,58.0,1.0,1.0,Human Resources,3.0,Married,1555.0,11585.0,1.0,Y,No,11.0,3.0,3.0,80.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,18660.0,Yes
108,820,47.0,Travel_Rarely,202.0,Research & Development,2.0,2.0,Other,1.0,3.0,Female,33.0,3.0,4.0,Manager,4.0,Married,16752.0,12982.0,1.0,Y,Yes,11.0,3.0,3.0,80.0,1.0,26.0,3.0,2.0,26.0,14.0,3.0,0.0,201024.0,No
109,1850,27.0,Travel_Frequently,1297.0,Research & Development,5.0,2.0,Life Sciences,1.0,4.0,Female,53.0,3.0,1.0,Laboratory Technician,4.0,Single,2379.0,19826.0,0.0,Y,Yes,14.0,3.0,3.0,80.0,0.0,6.0,3.0,2.0,5.0,4.0,0.0,2.0,28548.0,No
110,1647,27.0,Travel_Rarely,486.0,Research & Development,8.0,3.0,Medical,1.0,2.0,Female,86.0,4.0,1.0,Research Scientist,3.0,Married,3517.0,22490.0,7.0,Y,No,17.0,3.0,1.0,80.0,0.0,5.0,0.0,3.0,3.0,2.0,0.0,2.0,42204.0,No
111,1955,32.0,Non-Travel,1146.0,Research & Development,15.0,4.0,Medical,1.0,3.0,Female,34.0,3.0,2.0,Healthcare Representative,4.0,Divorced,6667.0,16542.0,5.0,Y,No,18.0,3.0,2.0,80.0,1.0,9.0,6.0,3.0,5.0,1.0,1.0,2.0,80004.0,No
112,1228,46.0,Travel_Rarely,150.0,Research & Development,2.0,4.0,Technical Degree,1.0,4.0,Male,60.0,3.0,2.0,Manufacturing Director,4.0,Divorced,7379.0,17433.0,2.0,Y,No,11.0,3.0,3.0,80.0,1.0,12.0,3.0,2.0,6.0,3.0,1.0,4.0,88548.0,No
113,1961,38.0,Travel_Rarely,1404.0,Sales,1.0,3.0,Life Sciences,1.0,1.0,Male,59.0,2.0,1.0,Sales Representative,1.0,Single,2858.0,11473.0,4.0,Y,No,14.0,3.0,1.0,80.0,0.0,20.0,3.0,2.0,1.0,0.0,0.0,0.0,34296.0,No
114,1678,41.0,Travel_Rarely,1206.0,Sales,23.0,2.0,Life Sciences,1.0,4.0,Male,80.0,3.0,3.0,Sales Executive,3.0,Single,7082.0,11591.0,3.0,Y,Yes,16.0,3.0,4.0,80.0,0.0,21.0,2.0,3.0,2.0,0.0,0.0,2.0,84984.0,No
115,1875,28.0,Travel_Rarely,1172.0,Sales,3.0,3.0,Medical,1.0,2.0,Female,78.0,3.0,1.0,Sales Representative,2.0,Married,2856.0,3692.0,1.0,Y,No,19.0,3.0,4.0,80.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,34272.0,No
116,1981,24.0,Travel_Rarely,771.0,Research & Development,1.0,2.0,Life Sciences,1.0,2.0,Male,45.0,2.0,2.0,Healthcare Representative,3.0,Single,4617.0,14120.0,1.0,Y,No,12.0,3.0,2.0,80.0,0.0,4.0,2.0,2.0,4.0,3.0,1.0,2.0,55404.0,No
117,2060,26.0,Travel_Rarely,1167.0,Sales,5.0,3.0,Other,1.0,4.0,Female,30.0,2.0,1.0,Sales Representative,3.0,Single,2966.0,21378.0,0.0,Y,No,18.0,3.0,4.0,80.0,0.0,5.0,2.0,3.0,4.0,2.0,0.0,0.0,35592.0,No
118,1544,29.0,Travel_Rarely,441.0,Research & Development,8.0,1.0,Other,1.0,3.0,Female,39.0,1.0,2.0,Healthcare Representative,1.0,Married,9715.0,7288.0,3.0,Y,No,13.0,3.0,3.0,80.0,1.0,9.0,3.0,3.0,7.0,7.0,0.0,7.0,116580.0,No
119,1033,37.0,Travel_Rarely,1141.0,Research & Development,11.0,2.0,Medical,1.0,1.0,Female,61.0,1.0,2.0,Healthcare Representative,2.0,Married,4777.0,14382.0,5.0,Y,No,15.0,3.0,1.0,80.0,0.0,15.0,2.0,1.0,1.0,0.0,0.0,0.0,57324.0,Yes
120,1032,59.0,Travel_Rarely,715.0,Research & Development,2.0,3.0,Life Sciences,1.0,3.0,Female,69.0,2.0,4.0,Manufacturing Director,4.0,Single,13726.0,21829.0,3.0,Y,Yes,13.0,3.0,1.0,80.0,0.0,30.0,4.0,3.0,5.0,3.0,4.0,3.0,164712.0,No
121,527,25.0,Travel_Rarely,891.0,Sales,4.0,2.0,Life Sciences,1.0,2.0,Female,99.0,2.0,2.0,Sales Executive,4.0,Single,4487.0,12090.0,1.0,Y,Yes,11.0,3.0,2.0,80.0,0.0,5.0,3.0,3.0,5.0,4.0,1.0,3.0,53844.0,No
122,1336,55.0,Travel_Rarely,282.0,Research & Development,2.0,2.0,Medical,1.0,4.0,Female,58.0,1.0,5.0,Manager,3.0,Married,19187.0,6992.0,4.0,Y,No,14.0,3.0,4.0,80.0,1.0,23.0,5.0,3.0,19.0,9.0,9.0,11.0,230244.0,No
123,924,36.0,Travel_Rarely,1425.0,Research & Development,14.0,1.0,Life Sciences,1.0,3.0,Male,68.0,3.0,2.0,Healthcare Representative,4.0,Married,6586.0,4821.0,0.0,Y,Yes,17.0,3.0,1.0,80.0,1.0,17.0,2.0,2.0,16.0,8.0,4.0,11.0,79032.0,No
124,507,24.0,Travel_Rarely,1371.0,Sales,10.0,4.0,Marketing,1.0,4.0,Female,77.0,3.0,2.0,Sales Executive,3.0,Divorced,4260.0,5915.0,1.0,Y,Yes,12.0,3.0,4.0,80.0,1.0,5.0,2.0,4.0,5.0,2.0,0.0,3.0,51120.0,No
125,1627,39.0,Travel_Rarely,170.0,Research & Development,3.0,2.0,Medical,1.0,3.0,Male,76.0,2.0,2.0,Laboratory Technician,3.0,Divorced,3069.0,10302.0,0.0,Y,No,15.0,3.0,4.0,80.0,1.0,11.0,3.0,3.0,10.0,8.0,0.0,7.0,36828.0,No
126,758,23.0,Travel_Rarely,650.0,Research & Development,9.0,1.0,Medical,1.0,2.0,Male,37.0,3.0,1.0,Laboratory Technician,1.0,Married,2500.0,4344.0,1.0,Y,No,14.0,3.0,4.0,80.0,1.0,5.0,2.0,4.0,4.0,3.0,0.0,2.0,30000.0,No
127,1243,35.0,Non-Travel,1212.0,Sales,8.0,2.0,Marketing,1.0,3.0,Female,78.0,2.0,3.0,Sales Executive,4.0,Married,10377.0,13755.0,4.0,Y,Yes,11.0,3.0,2.0,80.0,1.0,16.0,6.0,2.0,13.0,2.0,4.0,12.0,124524.0,No
128,124,46.0,Travel_Frequently,638.0,Research & Development,1.0,3.0,Medical,1.0,3.0,Male,40.0,2.0,3.0,Healthcare Representative,1.0,Married,10673.0,3142.0,2.0,Y,Yes,13.0,3.0,3.0,80.0,1.0,21.0,5.0,2.0,10.0,9.0,9.0,5.0,128076.0,No
129,1441,56.0,Travel_Rarely,1255.0,Research & Development,1.0,2.0,Life Sciences,1.0,1.0,Female,90.0,3.0,1.0,Research Scientist,1.0,Married,2066.0,10494.0,2.0,Y,No,22.0,4.0,4.0,80.0,1.0,5.0,3.0,4.0,3.0,2.0,1.0,0.0,24792.0,No
130,1267,44.0,Travel_Rarely,1099.0,Sales,5.0,3.0,Marketing,1.0,2.0,Male,88.0,3.0,5.0,Manager,2.0,Married,18213.0,8751.0,7.0,Y,No,11.0,3.0,3.0,80.0,1.0,26.0,5.0,3.0,22.0,9.0,3.0,10.0,218556.0,No
131,895,31.0,Travel_Rarely,1222.0,Research & Development,11.0,4.0,Life Sciences,1.0,4.0,Male,48.0,3.0,1.0,Research Scientist,4.0,Married,2356.0,14871.0,3.0,Y,Yes,19.0,3.0,2.0,80.0,1.0,8.0,2.0,3.0,6.0,4.0,0.0,2.0,28272.0,No
132,487,46.0,Non-Travel,1144.0,Research & Development,7.0,4.0,Medical,1.0,3.0,Female,30.0,3.0,2.0,Manufacturing Director,3.0,Married,5258.0,16044.0,2.0,Y,No,14.0,3.0,3.0,80.0,0.0,7.0,2.0,4.0,1.0,0.0,0.0,0.0,63096.0,No
133,1162,27.0,Travel_Rarely,199.0,Research & Development,6.0,3.0,Life Sciences,1.0,4.0,Male,55.0,2.0,1.0,Research Scientist,3.0,Married,2539.0,7950.0,1.0,Y,No,13.0,3.0,3.0,80.0,1.0,4.0,0.0,3.0,4.0,2.0,2.0,2.0,30468.0,No
134,2014,39.0,Travel_Rarely,116.0,Research & Development,24.0,1.0,Life Sciences,1.0,1.0,Male,52.0,3.0,2.0,Research Scientist,4.0,Single,4108.0,5340.0,7.0,Y,No,13.0,3.0,1.0,80.0,0.0,18.0,2.0,3.0,7.0,7.0,1.0,7.0,49296.0,No
135,692,33.0,Travel_Frequently,1296.0,Research & Development,6.0,3.0,Life Sciences,1.0,3.0,Male,30.0,3.0,2.0,Healthcare Representative,4.0,Divorced,7725.0,5335.0,3.0,Y,No,23.0,4.0,3.0,80.0,1.0,15.0,2.0,1.0,13.0,11.0,4.0,7.0,92700.0,No
136,1783,22.0,Travel_Rarely,1294.0,Research & Development,8.0,1.0,Medical,1.0,3.0,Female,79.0,3.0,1.0,Laboratory Technician,1.0,Married,2398.0,15999.0,1.0,Y,Yes,17.0,3.0,3.0,80.0,0.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0,28776.0,Yes
137,1077,20.0,Travel_Frequently,769.0,Sales,9.0,3.0,Marketing,1.0,4.0,Female,54.0,3.0,1.0,Sales Representative,4.0,Single,2323.0,17205.0,1.0,Y,Yes,14.0,3.0,2.0,80.0,0.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0,27876.0,Yes
138,96,32.0,Travel_Rarely,548.0,Research & Development,1.0,3.0,Life Sciences,1.0,2.0,Male,66.0,3.0,2.0,Research Scientist,2.0,Married,6220.0,7346.0,1.0,Y,No,17.0,3.0,2.0,80.0,2.0,10.0,3.0,3.0,10.0,4.0,0.0,9.0,74640.0,No
139,455,29.0,Travel_Rarely,738.0,Research & Development,9.0,5.0,Other,1.0,2.0,Male,30.0,2.0,1.0,Laboratory Technician,4.0,Single,3983.0,7621.0,0.0,Y,No,17.0,3.0,3.0,80.0,0.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,47796.0,No
140,836,42.0,Travel_Rarely,933.0,Research & Development,29.0,3.0,Life Sciences,1.0,2.0,Male,98.0,3.0,2.0,Manufacturing Director,2.0,Married,4434.0,11806.0,1.0,Y,No,13.0,3.0,4.0,80.0,1.0,10.0,3.0,2.0,9.0,8.0,7.0,8.0,53208.0,No
141,775,34.0,Travel_Rarely,167.0,Research & Development,8.0,5.0,Life Sciences,1.0,2.0,Female,32.0,3.0,2.0,Manufacturing Director,1.0,Divorced,5121.0,4187.0,3.0,Y,No,14.0,3.0,3.0,80.0,1.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,61452.0,No
142,1425,36.0,Travel_Rarely,1174.0,Sales,3.0,4.0,Marketing,1.0,1.0,Female,99.0,3.0,2.0,Sales Executive,2.0,Single,9278.0,20763.0,3.0,Y,Yes,16.0,3.0,4.0,80.0,0.0,15.0,3.0,3.0,5.0,4.0,0.0,1.0,111336.0,No
143,498,28.0,Travel_Rarely,304.0,Sales,9.0,4.0,Life Sciences,1.0,2.0,Male,92.0,3.0,2.0,Sales Executive,4.0,Single,5253.0,20750.0,1.0,Y,No,16.0,3.0,4.0,80.0,0.0,7.0,1.0,3.0,7.0,5.0,0.0,7.0,63036.0,No
144,36,44.0,Travel_Rarely,477.0,Research & Development,7.0,4.0,Medical,1.0,1.0,Female,42.0,2.0,3.0,Healthcare Representative,4.0,Married,10248.0,2094.0,3.0,Y,No,14.0,3.0,4.0,80.0,1.0,24.0,4.0,3.0,22.0,6.0,5.0,17.0,122976.0,No
145,1362,36.0,Travel_Frequently,607.0,Sales,7.0,3.0,Marketing,1.0,1.0,Female,83.0,4.0,2.0,Sales Executive,1.0,Married,4639.0,2261.0,2.0,Y,No,16.0,3.0,4.0,80.0,1.0,17.0,2.0,2.0,15.0,7.0,6.0,13.0,55668.0,No
146,1669,29.0,Travel_Rarely,991.0,Sales,5.0,3.0,Medical,1.0,1.0,Male,43.0,2.0,2.0,Sales Executive,2.0,Divorced,4187.0,3356.0,1.0,Y,Yes,13.0,3.0,2.0,80.0,1.0,10.0,3.0,2.0,10.0,0.0,0.0,9.0,50244.0,No
147,1094,27.0,Non-Travel,1277.0,Research & Development,8.0,5.0,Life Sciences,1.0,1.0,Male,87.0,1.0,1.0,Laboratory Technician,3.0,Married,4621.0,5869.0,1.0,Y,No,19.0,3.0,4.0,80.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,55452.0,No
148,454,29.0,Travel_Rarely,318.0,Research & Development,8.0,4.0,Other,1.0,2.0,Male,77.0,1.0,1.0,Laboratory Technician,1.0,Married,2119.0,4759.0,1.0,Y,Yes,11.0,3.0,4.0,80.0,0.0,7.0,4.0,2.0,7.0,7.0,0.0,7.0,25428.0,Yes
149,1251,31.0,Travel_Rarely,1332.0,Research & Development,11.0,2.0,Medical,1.0,3.0,Male,80.0,3.0,2.0,Healthcare Representative,1.0,Married,6833.0,17089.0,1.0,Y,Yes,12.0,3.0,4.0,80.0,0.0,6.0,2.0,2.0,6.0,5.0,0.0,1.0,81996.0,No
150,207,32.0,Travel_Frequently,967.0,Sales,8.0,3.0,Marketing,1.0,2.0,Female,43.0,3.0,3.0,Sales Executive,4.0,Single,8998.0,15589.0,1.0,Y,No,14.0,3.0,4.0,80.0,0.0,9.0,2.0,3.0,9.0,8.0,3.0,7.0,107976.0,No
151,1881,31.0,Travel_Rarely,311.0,Research & Development,20.0,3.0,Life Sciences,1.0,2.0,Male,89.0,3.0,2.0,Laboratory Technician,3.0,Divorced,4197.0,18624.0,1.0,Y,No,11.0,3.0,1.0,80.0,1.0,10.0,2.0,3.0,10.0,8.0,0.0,2.0,50364.0,No
152,1611,45.0,Travel_Rarely,1015.0,Research & Development,5.0,5.0,Medical,1.0,3.0,Female,50.0,1.0,2.0,Laboratory Technician,1.0,Single,5769.0,23447.0,1.0,Y,Yes,14.0,3.0,1.0,80.0,0.0,10.0,3.0,3.0,10.0,7.0,1.0,4.0,69228.0,No
153,933,27.0,Travel_Rarely,618.0,Research & Development,4.0,3.0,Life Sciences,1.0,2.0,Female,76.0,3.0,1.0,Research Scientist,3.0,Single,2318.0,17808.0,1.0,Y,No,19.0,3.0,3.0,80.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,27816.0,No
154,56,27.0,Travel_Frequently,994.0,Sales,8.0,3.0,Life Sciences,1.0,4.0,Male,37.0,3.0,3.0,Sales Executive,3.0,Single,8726.0,2975.0,1.0,Y,No,15.0,3.0,4.0,80.0,0.0,9.0,0.0,3.0,9.0,8.0,1.0,7.0,104712.0,No
155,505,55.0,Travel_Rarely,1311.0,Research & Development,2.0,3.0,Life Sciences,1.0,3.0,Female,97.0,3.0,4.0,Manager,4.0,Single,16659.0,23258.0,2.0,Y,Yes,13.0,3.0,3.0,80.0,0.0,30.0,2.0,3.0,5.0,4.0,1.0,2.0,199908.0,No
156,463,29.0,Travel_Rarely,144.0,Sales,10.0,1.0,Marketing,1.0,4.0,Female,39.0,2.0,2.0,Sales Executive,2.0,Divorced,8268.0,11866.0,1.0,Y,Yes,14.0,3.0,1.0,80.0,2.0,7.0,2.0,3.0,7.0,7.0,1.0,7.0,99216.0,No
157,1027,27.0,Travel_Rarely,1055.0,Research & Development,2.0,4.0,Life Sciences,1.0,1.0,Female,47.0,3.0,2.0,Manufacturing Director,4.0,Married,4227.0,4658.0,0.0,Y,No,18.0,3.0,2.0,80.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,50724.0,No
158,967,36.0,Travel_Rarely,530.0,Sales,3.0,1.0,Life Sciences,1.0,3.0,Male,51.0,2.0,3.0,Sales Executive,4.0,Married,10325.0,5518.0,1.0,Y,Yes,11.0,3.0,1.0,80.0,1.0,16.0,6.0,3.0,16.0,7.0,3.0,7.0,123900.0,Yes
159,1088,38.0,Travel_Rarely,330.0,Research & Development,17.0,1.0,Life Sciences,1.0,3.0,Female,65.0,2.0,3.0,Healthcare Representative,3.0,Married,8823.0,24608.0,0.0,Y,No,18.0,3.0,1.0,80.0,1.0,20.0,4.0,2.0,19.0,9.0,1.0,9.0,105876.0,No
160,446,33.0,Travel_Frequently,508.0,Sales,10.0,3.0,Marketing,1.0,2.0,Male,46.0,2.0,2.0,Sales Executive,4.0,Single,4682.0,4317.0,3.0,Y,No,14.0,3.0,3.0,80.0,0.0,9.0,6.0,2.0,7.0,7.0,0.0,1.0,56184.0,No
161,233,27.0,Travel_Rarely,1157.0,Research & Development,17.0,3.0,Technical Degree,1.0,3.0,Male,51.0,3.0,1.0,Research Scientist,2.0,Married,3058.0,13364.0,0.0,Y,Yes,16.0,3.0,4.0,80.0,1.0,6.0,3.0,2.0,5.0,2.0,1.0,1.0,36696.0,No
162,1166,40.0,Travel_Frequently,593.0,Research & Development,9.0,4.0,Medical,1.0,2.0,Female,88.0,3.0,3.0,Research Director,3.0,Single,13499.0,13782.0,9.0,Y,No,17.0,3.0,3.0,80.0,0.0,20.0,3.0,2.0,18.0,7.0,2.0,13.0,161988.0,No
163,293,27.0,Travel_Frequently,1242.0,Sales,20.0,3.0,Life Sciences,1.0,4.0,Female,90.0,3.0,2.0,Sales Executive,3.0,Single,9981.0,12916.0,1.0,Y,No,14.0,3.0,4.0,80.0,0.0,7.0,2.0,3.0,7.0,7.0,0.0,7.0,119772.0,No
164,1847,36.0,Travel_Rarely,430.0,Research & Development,2.0,4.0,Other,1.0,4.0,Female,73.0,3.0,2.0,Research Scientist,2.0,Married,6962.0,19573.0,4.0,Y,Yes,22.0,4.0,4.0,80.0,1.0,15.0,2.0,3.0,1.0,0.0,0.0,0.0,83544.0,No
165,1150,29.0,Travel_Rarely,718.0,Research & Development,8.0,1.0,Medical,1.0,2.0,Male,79.0,2.0,2.0,Manufacturing Director,4.0,Married,5056.0,17689.0,1.0,Y,Yes,15.0,3.0,3.0,80.0,1.0,10.0,2.0,2.0,10.0,7.0,1.0,2.0,60672.0,No
166,1601,35.0,Travel_Rarely,1349.0,Research & Development,7.0,2.0,Life Sciences,1.0,3.0,Male,63.0,2.0,1.0,Laboratory Technician,4.0,Married,2690.0,7713.0,1.0,Y,No,18.0,3.0,4.0,80.0,1.0,1.0,5.0,2.0,1.0,0.0,0.0,1.0,32280.0,No
167,306,37.0,Travel_Frequently,663.0,Research & Development,11.0,3.0,Other,1.0,2.0,Male,47.0,3.0,3.0,Research Director,4.0,Divorced,12185.0,10056.0,1.0,Y,Yes,14.0,3.0,3.0,80.0,3.0,10.0,1.0,3.0,10.0,8.0,0.0,7.0,146220.0,No
168,1233,60.0,Travel_Rarely,696.0,Sales,7.0,4.0,Marketing,1.0,2.0,Male,52.0,4.0,2.0,Sales Executive,4.0,Divorced,5220.0,10893.0,0.0,Y,Yes,18.0,3.0,2.0,80.0,1.0,12.0,3.0,3.0,11.0,7.0,1.0,9.0,62640.0,No
169,1970,33.0,Travel_Frequently,1303.0,Research & Development,7.0,2.0,Life Sciences,1.0,4.0,Male,36.0,3.0,2.0,Healthcare Representative,3.0,Divorced,5968.0,18079.0,1.0,Y,No,20.0,4.0,3.0,80.0,3.0,9.0,2.0,3.0,9.0,7.0,2.0,8.0,71616.0,No
170,397,36.0,Travel_Rarely,506.0,Research & Development,3.0,3.0,Technical Degree,1.0,3.0,Male,30.0,3.0,2.0,Research Scientist,2.0,Single,4485.0,26285.0,4.0,Y,No,12.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,8.0,0.0,7.0,7.0,53820.0,No
171,730,53.0,Travel_Rarely,970.0,Research & Development,7.0,3.0,Life Sciences,1.0,3.0,Male,59.0,4.0,4.0,Research Director,3.0,Married,14814.0,13514.0,3.0,Y,No,19.0,3.0,3.0,80.0,0.0,32.0,3.0,3.0,5.0,1.0,1.0,3.0,177768.0,No
172,107,38.0,Non-Travel,573.0,Research & Development,6.0,3.0,Medical,1.0,2.0,Female,79.0,1.0,2.0,Research Scientist,4.0,Divorced,5329.0,15717.0,7.0,Y,Yes,12.0,3.0,4.0,80.0,3.0,17.0,3.0,3.0,13.0,11.0,1.0,9.0,63948.0,No
173,1701,34.0,Travel_Rarely,678.0,Research & Development,19.0,3.0,Life Sciences,1.0,2.0,Female,35.0,2.0,1.0,Research Scientist,4.0,Married,2929.0,20338.0,1.0,Y,No,12.0,3.0,2.0,80.0,0.0,10.0,3.0,3.0,10.0,9.0,8.0,7.0,35148.0,No
174,1466,48.0,Travel_Rarely,1221.0,Sales,7.0,3.0,Marketing,1.0,3.0,Male,96.0,3.0,2.0,Sales Executive,1.0,Divorced,5486.0,24795.0,4.0,Y,No,11.0,3.0,1.0,80.0,3.0,15.0,3.0,3.0,2.0,2.0,2.0,2.0,65832.0,No
175,39,33.0,Travel_Rarely,924.0,Research & Development,2.0,3.0,Medical,1.0,3.0,Male,78.0,3.0,1.0,Laboratory Technician,4.0,Single,2496.0,6670.0,4.0,Y,No,11.0,3.0,4.0,80.0,0.0,7.0,3.0,3.0,1.0,1.0,0.0,0.0,29952.0,No
